"id","create_uid","create_date","write_date","write_uid","ean13","color","image","price_extra","default_code","name_template","active","variants","image_medium","image_small","product_tmpl_id","price_margin","track_outgoing","track_incoming","valuation","track_production","expense_pdt","income_pdt","available_in_pos","pos_categ_id","to_weight"
"1202","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","200X1/2W","t","\N","\N","\N","1202","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1203","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","200X10W","t","\N","\N","\N","1203","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1204","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","200X15V","t","\N","\N","\N","1204","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1205","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","200X3W","t","\N","\N","\N","1205","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1206","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","200X5W","t","\N","\N","\N","1206","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1207","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","200uFX15V","t","\N","\N","\N","1207","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1208","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20253","t","\N","\N","\N","1208","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1209","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","205","t","\N","\N","\N","1209","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1210","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","2078","t","\N","\N","\N","1210","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1211","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20A 125V","t","\N","\N","\N","1211","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1212","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20A 125V (GDE)","t","\N","\N","\N","1212","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1213","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20A 125V (PEQ)","t","\N","\N","\N","1213","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1214","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20FC22-20","t","\N","\N","\N","1214","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1215","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20FS15-100K","t","\N","\N","\N","1215","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1216","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20FS15-10K","t","\N","\N","\N","1216","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1217","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20FS15-20K","t","\N","\N","\N","1217","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1218","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20FS15-5","t","\N","\N","\N","1218","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1219","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20FS15-50K","t","\N","\N","\N","1219","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1220","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20FS17-50*2","t","\N","\N","\N","1220","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1221","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K 01-167","t","\N","\N","\N","1221","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1222","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K 08-120","t","\N","\N","\N","1222","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1223","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K 08-130","t","\N","\N","\N","1223","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1224","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K 08-1745","t","\N","\N","\N","1224","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1225","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K 08-75","t","\N","\N","\N","1225","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1226","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K-PTC203P5","t","\N","\N","\N","1226","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1227","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K08-193-01","t","\N","\N","\N","1227","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1228","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K08165","t","\N","\N","\N","1228","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1229","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20K08171","t","\N","\N","\N","1229","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1230","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20KX1/2W","t","\N","\N","\N","1230","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1231","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20KX1/4W","t","\N","\N","\N","1231","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1232","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20N60C3(gae637)","t","\N","\N","\N","1232","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1233","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20PCI13943P","t","\N","\N","\N","1233","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1234","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20VX1/2W","t","\N","\N","\N","1234","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1235","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20VX1W","t","\N","\N","\N","1235","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1236","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20X1/2W","t","\N","\N","\N","1236","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1237","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20X1W","t","\N","\N","\N","1237","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1238","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20X7W","t","\N","\N","\N","1238","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1239","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20amp","t","\N","\N","\N","1239","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1240","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20amp (GDE)","t","\N","\N","\N","1240","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1241","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20amp..","t","\N","\N","\N","1241","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1242","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20x1/4w","t","\N","\N","\N","1242","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1243","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20x10w","t","\N","\N","\N","1243","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1244","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20x2w","t","\N","\N","\N","1244","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1245","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","20x5w","t","\N","\N","\N","1245","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1246","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21","t","\N","\N","\N","1246","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1247","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-020","t","\N","\N","\N","1247","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1248","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-02485","t","\N","\N","\N","1248","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1249","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-102","t","\N","\N","\N","1249","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1250","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-104","t","\N","\N","\N","1250","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1251","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-105","t","\N","\N","\N","1251","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1252","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-112","t","\N","\N","\N","1252","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1253","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","0.0000000","t","\N","\N","\N","1253","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1254","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","NULL","t","\N","\N","\N","1254","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1255","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-112 MY","t","\N","\N","\N","1255","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1256","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-114","t","\N","\N","\N","1256","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1257","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-114 MY","t","\N","\N","\N","1257","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1258","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-115 MY","t","\N","\N","\N","1258","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1259","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-200","t","\N","\N","\N","1259","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1260","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-200 MY","t","\N","\N","\N","1260","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1261","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-201","t","\N","\N","\N","1261","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1262","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-201 MY","t","\N","\N","\N","1262","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1263","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-202","t","\N","\N","\N","1263","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1264","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-203","t","\N","\N","\N","1264","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1265","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-203 MY","t","\N","\N","\N","1265","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1266","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-204","t","\N","\N","\N","1266","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1267","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-204 MY","t","\N","\N","\N","1267","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1268","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-205","t","\N","\N","\N","1268","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1269","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-205 (ESP)","t","\N","\N","\N","1269","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1270","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-206","t","\N","\N","\N","1270","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1271","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-207","t","\N","\N","\N","1271","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1272","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-209","t","\N","\N","\N","1272","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1273","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-210","t","\N","\N","\N","1273","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1274","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-213","t","\N","\N","\N","1274","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1275","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-214","t","\N","\N","\N","1275","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1276","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-222","t","\N","\N","\N","1276","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1277","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-300 MY","t","\N","\N","\N","1277","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1278","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-301","t","\N","\N","\N","1278","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1279","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-302","t","\N","\N","\N","1279","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1280","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-303","t","\N","\N","\N","1280","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1281","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-304","t","\N","\N","\N","1281","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1282","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-305","t","\N","\N","\N","1282","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1283","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-306","t","\N","\N","\N","1283","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1284","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-307","t","\N","\N","\N","1284","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1285","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-308","t","\N","\N","\N","1285","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1286","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-315","t","\N","\N","\N","1286","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1287","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-318","t","\N","\N","\N","1287","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1288","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-325 HP","t","\N","\N","\N","1288","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1289","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-328","t","\N","\N","\N","1289","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1290","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-329","t","\N","\N","\N","1290","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1291","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-332","t","\N","\N","\N","1291","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1292","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-401","t","\N","\N","\N","1292","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1293","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-401 MY","t","\N","\N","\N","1293","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1294","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-407","t","\N","\N","\N","1294","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1295","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-408","t","\N","\N","\N","1295","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1296","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-409","t","\N","\N","\N","1296","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1297","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-411","t","\N","\N","\N","1297","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1298","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-419","t","\N","\N","\N","1298","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1299","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-421","t","\N","\N","\N","1299","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1300","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-421 MY","t","\N","\N","\N","1300","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1301","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-451 MY","t","\N","\N","\N","1301","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1302","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-452 MY","t","\N","\N","\N","1302","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1303","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-453","t","\N","\N","\N","1303","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1304","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-456 MY","t","\N","\N","\N","1304","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1305","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-518 MY","t","\N","\N","\N","1305","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1306","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-541 MY","t","\N","\N","\N","1306","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1307","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-542 MY","t","\N","\N","\N","1307","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1308","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-544","t","\N","\N","\N","1308","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1309","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-547 MY","t","\N","\N","\N","1309","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1310","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-549 MY","t","\N","\N","\N","1310","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1311","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-550 MY","t","\N","\N","\N","1311","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1312","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-564 MY","t","\N","\N","\N","1312","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1313","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-601 MY","t","\N","\N","\N","1313","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1314","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-603 MY","t","\N","\N","\N","1314","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1315","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-604 MY","t","\N","\N","\N","1315","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1316","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-701 MY","t","\N","\N","\N","1316","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1317","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-702 MY","t","\N","\N","\N","1317","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1318","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-703 MY","t","\N","\N","\N","1318","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1319","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-704 MY","t","\N","\N","\N","1319","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1320","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-707 MY","t","\N","\N","\N","1320","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1321","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-801 MY","t","\N","\N","\N","1321","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1322","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-802","t","\N","\N","\N","1322","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1323","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-802 MY","t","\N","\N","\N","1323","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1324","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-803 MY","t","\N","\N","\N","1324","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1325","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-805","t","\N","\N","\N","1325","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1326","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-805 MY","t","\N","\N","\N","1326","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1327","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-806","t","\N","\N","\N","1327","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1328","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-807 MY","t","\N","\N","\N","1328","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
"1329","1","2014-03-17 05:11:42.718787","2014-03-17 05:11:42.718787","1","\N","0","\N","0.00","\N","21-809 MY","t","\N","\N","\N","1329","1.00","\N","\N","manual_periodic","\N","\N","\N","t","1","f"
